AreaManagerId,AreaId,AreaDesc,StartDateArea,EndDateArea,UsageId
599,510,Zone 510,20140101,29991231,BETAALDP
599,40,Zone 40,20140101,29991231,BETAALDP
870,870_CARP1,"Carpoolparkeren, Hank A27, Hank (Werkendam)",20160119,29991231,CARPOOL
150,150_WILH,Brink (Deventer),20140101,29991231,GARAGEP
599,711,Zone 711,20140101,29991231,BETAALDP
599,599_C1,Tariefgebied C1,20140101,20140102,BETAALDP
599,540,Zone 540,20140101,29991231,BETAALDP
183,183_CARP,"Carpoolplaats Fleringen, Oldenzaalseweg, Fleringen (Tubbergen)",20160119,29991231,CARPOOL
851,851_CPSTE2,"Carpoolparkeren, Steenbergen 3 , Waterhoefke, Steenbergen (Steenbergen)",20160121,29991231,CARPOOL
599,360,Zone 360,20140101,29991231,BETAALDP
599,910,Zone 910,20140101,29991231,BETAALDP
599,631,Zone 631,20140101,29991231,BETAALDP
599,811,Zone 811,20140101,29991231,BETAALDP
599,120,Zone 120,20140101,29991231,BETAALDP
599,632,Zone 632,20140101,29991231,BETAALDP
599,599_D9,Tariefgebied D9,20140101,20140102,BETAALDP
599,512,Zone 512,20140101,29991231,BETAALDP
599,340,Zone 340,20140101,29991231,BETAALDP
599,599_D1,Tariefgebied D1,20140101,20140102,BETAALDP
599,30,Zone 30,20140101,29991231,BETAALDP
599,330,Zone 330,20140101,29991231,BETAALDP
599,930,Zone 930,20140101,29991231,BETAALDP
599,599_C5,Tariefgebied C5,20140101,20140102,BETAALDP
599,310,Zone 310,20140101,29991231,BETAALDP
599,321,Zone 321,20140101,29991231,BETAALDP
599,201,Zone 201,20140101,29991231,BETAALDP
599,350,Zone 350,20140101,29991231,BETAALDP
599,760,Zone 760,20140101,29991231,BETAALDP
599,599_D4,Tariefgebied D4,20140101,20140102,BETAALDP
599,750,Zone 750,20140101,29991231,BETAALDP
599,599_D2,Tariefgebied D2,20140101,20140102,BETAALDP
599,500,Zone 500,20140101,29991231,BETAALDP
599,11,Zone 11,20140101,29991231,BETAALDP
599,501,Zone 501,20140101,29991231,BETAALDP
599,200,Zone 200,20140101,29991231,BETAALDP
599,712,Zone 712,20140101,29991231,BETAALDP
599,599_C2,Tariefgebied C2,20140101,20140102,BETAALDP
599,300,Zone 300,20140101,29991231,BETAALDP
14,1440,Gorechtbuurt,20120508,20150701,BETAALDP
14,3023,Papiermolen,20150701,29991231,BETAALDP
14,3020,Oranjebuurt,20150701,29991231,BETAALDP
14,3017,Binnenstad-Oost 3,20150701,29991231,BETAALDP
14,3002,Stationsplein,20150701,29991231,BETAALDP
14,1411,Zeeheldenbuurt,20120508,20150701,BETAALDP
14,1403,Binnenstad-west,20120508,20150701,BETAALDP
14,3024,Kop van Oost,20150701,29991231,BETAALDP
14,1470,Laanhuizen,20120508,20150701,BETAALDP
14,3012,Rivierenbuurt,20150701,29991231,BETAALDP
14,1402,Binnenstad-oost,20120508,20150701,BETAALDP
14,3007,Grunobuurt/Laanhuizen,20150701,29991231,BETAALDP
166,236203,Nieuwe Markt,20160115,29991231,BETAALDP
166,236201,"De Bongerd, Meeuwenplein en Bregittenstraat",20160115,29991231,BETAALDP
166,166_B,Maximaal 2 uur en vergunninghouders,20140101,20160115,BETAALDP
599,599_C3,Tariefgebied C3,20140101,20140102,BETAALDP
599,601,Zone 601,20140101,29991231,BETAALDP
599,130,Zone 130,20140101,29991231,BETAALDP
1708,1708_CPONN,"Carpoolparkeren, Steenwijk-Zuid A32, Onna (Steenwijkerland)",20160121,29991231,CARPOOL
599,710,Zone 710,20140101,29991231,BETAALDP
281,4009,Zoutkeetstraat,20120418,20160101,BETAALDP
599,231,Zone 231,20140101,29991231,BETAALDP
599,611,Zone 611,20140101,29991231,BETAALDP
599,41,Zone 41,20140101,29991231,BETAALDP
599,31,Zone 31,20140101,29991231,BETAALDP
599,570,Zone 570,20140101,29991231,BETAALDP
599,630,Zone 630,20140101,29991231,BETAALDP
281,CENTRUM_N,Centrum Noord,20160101,29991231,BETAALDP
281,TALUUD,Parkeerterrein Taluud,20160101,29991231,BETAALDP
983,983_NOL,Garage Nolensplein (Venlo),20131003,29991231,GARAGEP
599,700,Zone 700,20140101,29991231,BETAALDP
599,20,Zone 20,20140101,29991231,BETAALDP
599,13,Zone 13,20140101,29991231,BETAALDP
599,51,Zone 51,20140101,29991231,BETAALDP
599,651,Zone 651,20140101,29991231,BETAALDP
599,650,Zone 650,20140101,29991231,BETAALDP
599,531,Zone 531,20140101,29991231,BETAALDP
599,10,Zone 10,20140101,29991231,BETAALDP
1708,1708_CPWA1,"Carpoolparkeren Beukers, Zomerdijk, Wanneperveen (Steenwijkerland)",20160121,29991231,CARPOOL
599,600,Zone 600,20140101,29991231,BETAALDP
599,530,Zone 530,20140101,29991231,BETAALDP
599,599_D5,Tariefgebied D5,20140101,20140102,BETAALDP
599,60,Zone 60,20140101,29991231,BETAALDP
281,4017,Koninginnestraat,20120418,20160101,BETAALDP
599,810,Zone 810,20140101,29991231,BETAALDP
599,320,Zone 320,20140101,29991231,BETAALDP
599,502,Zone 502,20140101,29991231,BETAALDP
599,301,Zone 301,20140101,29991231,BETAALDP
281,4015,Molenstraat,20120418,20160101,BETAALDP
599,581,Zone 581,20140101,29991231,BETAALDP
599,751,Zone 751,20140101,29991231,BETAALDP
281,4022,St. Walburgkerkpad/Kromme Elleboog,20120418,20160101,BETAALDP
599,900,Zone 900,20140101,29991231,BETAALDP
599,599_D6,Tariefgebied D6,20140101,20140102,BETAALDP
599,599_D7,Tariefgebied D7,20140101,20140102,BETAALDP
281,4018,1e Bleekveldstraat,20120418,20160101,BETAALDP
281,CENTRUM_NW,Oliemolenwal,20160101,29991231,BETAALDP
299,299_MAS,Garage Masiusplein (Zevenaar),20141104,29991231,GARAGEP
281,CENTRUM,Ambtmanstraat,20160101,29991231,BETAALDP
281,4008,Oliemolenwal,20120418,20160101,BETAALDP
281,PVS,Poort van Santwyck,20160101,29991231,BETAALDP
400,400_SLUI,Garage Sluisdijk (Den Helder),20131203,20141106,GARAGEP
355,355_BELCOU,"Garage Emmaplein, voorheen Belcour (Zeist)",20130927,29991231,GARAGEP
758,A_A7,"Centrum max 4,00",20161222,29991231,BETAALDP
281,4023,Binnenmolenstraat,20120418,20160101,BETAALDP
281,4026,St. Walburg/Kalverbos,20120418,20160101,BETAALDP
281,4012,Vleesstraat,20120418,20160101,BETAALDP
281,OUDE_HAVEN,Oude Haven,20160101,29991231,BETAALDP
281,BP2,Molenstraat,20160101,29991231,BETAALDP
281,4004,Westluidenstraat/Waalstraat,20120418,20160101,BETAALDP
355,355_PR2ZEI,"P+R Dolderseweg, Den Dolder (Zeist)",20160121,29991231,PARKRIDE
281,4013,Gasthuisstraat,20120418,20160101,BETAALDP
355,355_SLOF,Garage 1e Hogeweg (Zeist),20130927,29991231,GARAGEP
281,4000,Waalkade,20120418,20160101,BETAALDP
281,ONTBP,Ontheffing betaalapparatuur plaatsen,20161228,20161229,ONTHPB
281,CENTRUM_W,Centrum West,20160101,29991231,BETAALDP
281,4024,St. walburgbinnensingel,20120418,20160101,BETAALDP
163,163_NIJV,"Garage Henri Dunant, Nijverdal (Hellendoorn)",20160212,29991231,GARAGEP
281,4006,1e Bleekveldstraat/Kerkstraat,20120418,20160101,BETAALDP
281,BLEEKVELD,Parkeerterrein Bleekveld,20160101,29991231,BETAALDP
281,CENTRUM_O,Westluidenstraat,20160101,29991231,BETAALDP
2463,163_HENR,Garage Henri Dunant (Hellendoorn),20131115,20161116,GARAGEP
281,4011,Damstraat,20120418,20160101,BETAALDP
281,4019,Hasselmanplein,20120418,20160101,BETAALDP
281,4021,St. Walburg,20120418,20160101,BETAALDP
355,355_GEMEE,Garage Gemeentehuis (Zeist),20160216,29991231,GARAGEP
80,80_OOST,Garage Oosterstraat (Leeuwarden),20150227,29991231,GARAGEP
80,80_PRHEM,P+R Hemriksein (Leeuwarden),20150728,29991231,PARKRIDE
80,80_PRKAL,P+R Kalverdijkje (Leeuwarden),20150728,29991231,PARKRIDE
80,80_PRCAM,P+R Station Camminghaburen (Leeuwarden),20150728,29991231,PARKRIDE
518,T32B,Transvaal Groothandelsmarkt  Marktregeling max 120 min,20150921,29991231,BETAALDP
118,118_CPTOLD,Carpoolplaats Toldijk,20160101,29991231,CARPOOL
118,118_BZSCHS,Blauwe Zone Schoolstraat,20160101,29991231,BLAUWEZ
118,118_MARZ,Terrein Markt Zuid (Hoogeveen),20131003,20151109,TERREINP
118,118_BZWKAD,Blauwe Zone Willemskade,20160101,29991231,BLAUWEZ
118,118_BZALTE,Blauwe Zone Alteveerstraat,20160101,29991231,BLAUWEZ
118,118_MARN,Terrein Markt Noord (Hoogeveen),20131003,20151109,TERREINP
118,118_MAURIT,Mauritsplein,20160405,29991231,TERREINP
118,118_BZVANE,Blauwe Zone Van Echtenstraat,20160101,29991231,BLAUWEZ
118,118_BZBRST,Blauwe Zone Brinkstraat,20160101,29991231,BLAUWEZ
118,118_BZBENL,Blauwe Zone Bentinkslaan,20160101,29991231,BLAUWEZ
118,118_CPHOO,Carpool Hoogeveen-Oost A37 (Hoogeveen),20151007,20151008,CARPOOL
118,118_BZGRTK,Blauwe Zone Grote Kerkstraat West,20160101,29991231,BLAUWEZ
118,118_CPZDWG,Carpoolplaats Zuidwoldigerweg,20160101,29991231,CARPOOL
118,118_BZPIET,Blauwe Zone Piet Heinstraat,20160101,29991231,BLAUWEZ
118,118_CPHVE,Carpool Hoogeveen A28 (Hoogeveen),20151007,20160101,CARPOOL
518,T18G,Laakkwartier  Saturnusstraat max 120 minuten,20151201,29991231,BETAALDP
118,118_CPWODO,Carpoolplaats Weg om de Oost,20160101,29991231,CARPOOL
